CUI,HGNC ID
C3816020,HGNC:50131
C3816021,HGNC:50105
C3816022,HGNC:50172
C3816023,HGNC:49997
C3816024,HGNC:50266
C3816025,HGNC:50102
C3816026,HGNC:50021
C3816027,HGNC:49989
C3816028,HGNC:50123
C3816029,HGNC:50111
C3816030,HGNC:49409
C3816031,HGNC:49410
C3816032,HGNC:40797
C3816033,HGNC:47050
C3816034,HGNC:47051
C3816035,HGNC:47052
C3816036,HGNC:47053
C3816037,HGNC:47054
C3816038,HGNC:47055
C3816040,HGNC:47057
C3816041,HGNC:47058
C3816043,HGNC:47060
C3816044,HGNC:47061
C3816045,HGNC:47062
C3816046,HGNC:47063
C3816047,HGNC:47064
C3816048,HGNC:47065
C3816049,HGNC:47066
C3816050,HGNC:47067
C3816051,HGNC:47068
C3816052,HGNC:47069
C3816053,HGNC:47070
C3816054,HGNC:47071
C3816055,HGNC:47073
C3816056,HGNC:47074
C3816057,HGNC:47075
C3816058,HGNC:47076
C3816059,HGNC:47077
C3816060,HGNC:47078
C3816061,HGNC:47079
C3816062,HGNC:47080
C3816063,HGNC:47081
C3816064,HGNC:47082
C3816065,HGNC:47083
C3816066,HGNC:47084
C3816067,HGNC:47085
C3816068,HGNC:47086
C3816070,HGNC:47088
C3816071,HGNC:47089
C3816072,HGNC:47090
C3816073,HGNC:47091
C3816074,HGNC:47092
C3816075,HGNC:49247
C3816076,HGNC:49248
C3816077,HGNC:49249
C3816078,HGNC:49250
C3816079,HGNC:49251
C3816080,HGNC:49252
C3816081,HGNC:49253
C3816082,HGNC:49254
C3816083,HGNC:49255
C3816084,HGNC:49256
C3816085,HGNC:49306
C3816086,HGNC:49307
C3816087,HGNC:49308
C3816088,HGNC:49309
C3816089,HGNC:49310
C3816090,HGNC:49311
C3816091,HGNC:49312
C3816092,HGNC:49314
C3816093,HGNC:49315
C3816094,HGNC:49316
C3816095,HGNC:49378
C3816096,HGNC:27725
C3816097,HGNC:44667
C3816098,HGNC:49499
C3816099,HGNC:49805
C3816100,HGNC:48658
C3816101,HGNC:48720
C3816103,HGNC:49213
C3816107,HGNC:49613
C3816112,HGNC:49284
C3816113,HGNC:49279
C3816114,HGNC:49285
C3816115,HGNC:47448
C3816116,HGNC:47449
C3816117,HGNC:47450
C3816118,HGNC:47451
C3816119,HGNC:42725
C3816120,HGNC:42728
C3816121,HGNC:42739
C3816122,HGNC:42740
C3816123,HGNC:42745
C3816125,HGNC:42765
C3816126,HGNC:42766
C3816127,HGNC:42772
C3816128,HGNC:42804
C3816129,HGNC:27865
C3816130,HGNC:44319
C3816131,HGNC:47038
C3816133,HGNC:27706
C3816134,HGNC:48566
C3816135,HGNC:27948
C3816136,HGNC:48567
C3816137,HGNC:48568
C3816139,HGNC:48570
C3816140,HGNC:48571
C3816141,HGNC:48574
C3816142,HGNC:48575
C3816145,HGNC:48577
C3816146,HGNC:48578
C3816147,HGNC:44265
C3816148,HGNC:48579
C3816149,HGNC:48580
C3816150,HGNC:26519
C3816151,HGNC:48581
C3816152,HGNC:48583
C3816153,HGNC:27444
C3816154,HGNC:40352
C3816155,HGNC:40351
C3816156,HGNC:44325
C3816157,HGNC:26334
C3816158,HGNC:27121
C3816159,HGNC:44327
C3816160,HGNC:27599
C3816161,HGNC:44331
C3816162,HGNC:48596
C3816163,HGNC:48607
C3816219,HGNC:48275
C3816220,HGNC:48276
C3816221,HGNC:48277
C3816222,HGNC:48278
C3816223,HGNC:48279
C3816224,HGNC:48280
C3816225,HGNC:48281
C3816226,HGNC:48282
C3816227,HGNC:48283
C3816228,HGNC:48284
C3816229,HGNC:48285
C3816230,HGNC:48286
C3816231,HGNC:48287
C3816232,HGNC:48288
C3816233,HGNC:48289
C3816234,HGNC:48290
C3816235,HGNC:48291
C3816236,HGNC:48292
C3816237,HGNC:48293
C3816238,HGNC:48294
C3816239,HGNC:48295
C3816240,HGNC:48296
C3816241,HGNC:48297
C3816242,HGNC:48298
C3816243,HGNC:48299
C3816244,HGNC:48300
C3816245,HGNC:48301
C3816246,HGNC:48302
C3816247,HGNC:48303
C3816248,HGNC:48308
C3816249,HGNC:48311
C3816250,HGNC:48312
C3816252,HGNC:48314
C3816253,HGNC:37500
C3816254,HGNC:48315
C3816259,HGNC:48319
C3816260,HGNC:48320
C3816262,HGNC:48322
C3816263,HGNC:48982
C3816264,HGNC:49485
C3816265,HGNC:47432
C3816266,HGNC:47440
C3816267,HGNC:49313
C3816268,HGNC:48490
C3816269,HGNC:48522
C3816270,HGNC:48528
C3816271,HGNC:49368
C3816272,HGNC:49233
C3816273,HGNC:49020
C3816274,HGNC:50034
C3816275,HGNC:49970
C3816276,HGNC:50117
C3816278,HGNC:47493
C3816279,HGNC:47524
C3816280,HGNC:48553
C3816281,HGNC:48559
C3816282,HGNC:34278
C3816283,HGNC:49597
C3816284,HGNC:49944
C3816285,HGNC:50155
C3816286,HGNC:50067
C3816288,HGNC:47570
C3816289,HGNC:47578
C3816291,HGNC:42555
C3816292,HGNC:50135
C3816293,HGNC:47616
C3816294,HGNC:47631
C3816295,HGNC:49352
C3816296,HGNC:49816
C3816297,HGNC:49830
C3816298,HGNC:49372
C3816299,HGNC:47072
C3816301,HGNC:48369
C3816302,HGNC:47662
C3816303,HGNC:47670
C3816304,HGNC:49181
C3816305,HGNC:48929
C3816306,HGNC:47708
C3816307,HGNC:48273
C3816308,HGNC:47093
C3816309,HGNC:47094
C3816310,HGNC:47095
C3816311,HGNC:47096
C3816313,HGNC:47098
C3816314,HGNC:47099
C3816315,HGNC:47100
C3816316,HGNC:47101
C3816317,HGNC:47102
C3816318,HGNC:47103
C3816319,HGNC:47104
C3816320,HGNC:47105
C3816321,HGNC:47106
C3816322,HGNC:47107
C3816323,HGNC:47108
C3816324,HGNC:47109
C3816325,HGNC:47111
C3816327,HGNC:47113
C3816328,HGNC:47114
C3816329,HGNC:47115
C3816330,HGNC:47116
C3816331,HGNC:47117
C3816332,HGNC:47119
C3816333,HGNC:47120
C3816334,HGNC:47121
C3816335,HGNC:47122
C3816336,HGNC:47123
C3816337,HGNC:47124
C3816338,HGNC:47125
C3816339,HGNC:47126
C3816340,HGNC:47127
C3816341,HGNC:47128
C3816342,HGNC:47129
C3816343,HGNC:47130
C3816344,HGNC:47131
C3816345,HGNC:47132
C3816346,HGNC:47133
C3816347,HGNC:47134
C3816348,HGNC:47135
C3816349,HGNC:47136
C3816350,HGNC:47137
C3816351,HGNC:47138
C3816352,HGNC:47139
C3816353,HGNC:47140
C3816354,HGNC:47452
C3816355,HGNC:47453
C3816356,HGNC:47454
C3816357,HGNC:47455
C3816358,HGNC:47456
C3816359,HGNC:47457
C3816360,HGNC:47458
C3816361,HGNC:47459
C3816362,HGNC:47460
C3816363,HGNC:47461
C3816364,HGNC:47462
C3816365,HGNC:47463
C3816366,HGNC:47464
C3816367,HGNC:47465
C3816368,HGNC:47466
C3816369,HGNC:47467
C3816370,HGNC:47468
C3816371,HGNC:47469
C3816372,HGNC:47470
C3816373,HGNC:47471
C3816374,HGNC:47472
C3816375,HGNC:47473
C3816376,HGNC:47474
C3816377,HGNC:47475
C3816378,HGNC:47476
C3816379,HGNC:47477
C3816380,HGNC:47479
C3816381,HGNC:47480
C3816382,HGNC:47481
C3816383,HGNC:47482
C3816384,HGNC:47483
C3816385,HGNC:47484
C3816386,HGNC:47485
C3816387,HGNC:47486
C3816388,HGNC:47487
C3816389,HGNC:47488
C3816390,HGNC:47489
C3816391,HGNC:47490
C3816392,HGNC:47491
C3816393,HGNC:47492
C3816394,HGNC:47494
C3816395,HGNC:47495
C3816396,HGNC:47496
C3816397,HGNC:47497
C3816398,HGNC:47498
C3816399,HGNC:47499
C3816400,HGNC:48610
C3816401,HGNC:48611
C3816402,HGNC:26830
C3816403,HGNC:27545
C3816404,HGNC:28088
C3816405,HGNC:27081
C3816407,HGNC:27514
C3816408,HGNC:27522
C3816409,HGNC:27535
C3816410,HGNC:48615
C3816411,HGNC:48620
C3816412,HGNC:48625
C3816413,HGNC:27059
C3816415,HGNC:48629
C3816416,HGNC:48630
C3816417,HGNC:48631
C3816418,HGNC:48634
C3816419,HGNC:48635
C3816420,HGNC:48636
C3816421,HGNC:48639
C3816422,HGNC:48640
C3816423,HGNC:48643
C3816425,HGNC:48662
C3816426,HGNC:47845
C3816427,HGNC:47847
C3816428,HGNC:47848
C3816429,HGNC:47849
C3816430,HGNC:47850
C3816431,HGNC:47851
C3816432,HGNC:47852
C3816433,HGNC:47853
C3816434,HGNC:47855
C3816435,HGNC:47856
C3816436,HGNC:47857
C3816437,HGNC:47858
C3816438,HGNC:47859
C3816439,HGNC:47860
C3816440,HGNC:47861
C3816441,HGNC:47862
C3816442,HGNC:47863
C3816443,HGNC:47864
C3816444,HGNC:47865
C3816506,HGNC:48324
C3816507,HGNC:48325
C3816509,HGNC:49803
C3816511,HGNC:45238
C3816512,HGNC:45241
C3816513,HGNC:48494
C3816514,HGNC:10367
C3816515,HGNC:49214
C3816516,HGNC:49215
C3816517,HGNC:49216
C3816518,HGNC:49217
C3816519,HGNC:49100
C3816520,HGNC:49854
C3816521,HGNC:48340
C3816522,HGNC:48349
C3816523,HGNC:48867
C3816524,HGNC:49750
C3816525,HGNC:48367
C3816526,HGNC:48878
C3816527,HGNC:48341
C3816528,HGNC:48342
C3816529,HGNC:50310
C3816530,HGNC:49001
C3816531,HGNC:49003
C3816532,HGNC:49002
C3816533,HGNC:49778
C3816534,HGNC:26760
C3816535,HGNC:44121
C3816537,HGNC:18392
C3816538,HGNC:31898
C3816539,HGNC:50342
C3816540,HGNC:50344
C3816541,HGNC:50351
C3816542,HGNC:50353
C3816543,HGNC:50354
C3816544,HGNC:50356
C3816545,HGNC:48589
C3816546,HGNC:49321
C3816547,HGNC:41086
C3816548,HGNC:47110
C3816549,HGNC:47118
C3816550,HGNC:50210
C3816551,HGNC:50301
C3816552,HGNC:50269
C3816553,HGNC:47716
C3816554,HGNC:47754
C3816555,HGNC:50153
C3816556,HGNC:47156
C3816557,HGNC:47164
C3816558,HGNC:47769
C3816559,HGNC:49781
C3816560,HGNC:48707
C3816561,HGNC:49197
C3816563,HGNC:48801
C3816564,HGNC:47800
C3816565,HGNC:47808
C3816566,HGNC:50244
C3816567,HGNC:50180
C3816568,HGNC:49958
C3816569,HGNC:47202
C3816570,HGNC:47210
C3816572,HGNC:47846
C3816573,HGNC:50312
C3816574,HGNC:49809
C3816575,HGNC:48655
C3816576,HGNC:49385
C3816577,HGNC:48908
C3816578,HGNC:47854
C3816579,HGNC:40079
C3816580,HGNC:47248
C3816581,HGNC:47263
C3816582,HGNC:47892
C3816583,HGNC:47900
C3816584,HGNC:50075
C3816585,HGNC:49139
C3816586,HGNC:2539
C3816587,HGNC:47141
C3816588,HGNC:47142
C3816589,HGNC:47143
C3816590,HGNC:47144
C3816591,HGNC:47145
C3816592,HGNC:47146
C3816593,HGNC:47147
C3816594,HGNC:47148
C3816596,HGNC:47150
C3816597,HGNC:47151
C3816598,HGNC:47152
C3816599,HGNC:47153
C3816600,HGNC:47154
C3816601,HGNC:47155
C3816602,HGNC:47157
C3816603,HGNC:47158
C3816604,HGNC:47159
C3816605,HGNC:47160
C3816606,HGNC:47161
C3816607,HGNC:47162
C3816608,HGNC:47163
C3816609,HGNC:47165
C3816610,HGNC:47166
C3816611,HGNC:47167
C3816612,HGNC:47168
C3816613,HGNC:47169
C3816614,HGNC:47170
C3816615,HGNC:47171
C3816616,HGNC:47172
C3816617,HGNC:47173
C3816618,HGNC:47174
C3816619,HGNC:47175
C3816620,HGNC:47176
C3816621,HGNC:47177
C3816622,HGNC:47178
C3816623,HGNC:47179
C3816624,HGNC:47180
C3816625,HGNC:47181
C3816626,HGNC:48682
C3816627,HGNC:48633
C3816628,HGNC:48617
C3816629,HGNC:49758
C3816630,HGNC:38514
C3816631,HGNC:47500
C3816632,HGNC:47501
C3816633,HGNC:47502
C3816634,HGNC:47503
C3816635,HGNC:47504
C3816636,HGNC:47505
C3816637,HGNC:47506
C3816638,HGNC:47507
C3816639,HGNC:47508
C3816640,HGNC:47509
C3816641,HGNC:47510
C3816642,HGNC:47511
C3816643,HGNC:47512
C3816644,HGNC:47513
C3816645,HGNC:47514
C3816646,HGNC:47515
C3816647,HGNC:47516
C3816648,HGNC:47517
C3816649,HGNC:47518
C3816650,HGNC:47519
C3816651,HGNC:47520
C3816652,HGNC:47521
C3816653,HGNC:47522
C3816654,HGNC:47523
C3816655,HGNC:47525
C3816656,HGNC:47526
C3816657,HGNC:47527
C3816658,HGNC:47528
C3816659,HGNC:47529
C3816660,HGNC:47530
C3816662,HGNC:47533
C3816663,HGNC:47534
C3816664,HGNC:47535
C3816665,HGNC:47536
C3816666,HGNC:47537
C3816667,HGNC:47538
C3816668,HGNC:47539
C3816669,HGNC:47540
C3816670,HGNC:47541
C3816671,HGNC:47542
C3816672,HGNC:47543
C3816673,HGNC:47544
C3816674,HGNC:47545
C3816675,HGNC:47546
C3816676,HGNC:47547
C3816677,HGNC:47866
C3816678,HGNC:47867
C3816679,HGNC:47868
C3816680,HGNC:47869
C3816681,HGNC:47870
C3816682,HGNC:47871
C3816683,HGNC:47872
C3816684,HGNC:47873
C3816685,HGNC:47874
C3816686,HGNC:47875
C3816687,HGNC:47876
C3816688,HGNC:47877
C3816689,HGNC:47878
C3816690,HGNC:47879
C3816691,HGNC:47880
C3816692,HGNC:47881
C3816693,HGNC:47882
C3816694,HGNC:47883
C3816695,HGNC:47884
C3816696,HGNC:47885
C3816697,HGNC:47886
C3816698,HGNC:47887
C3816699,HGNC:47888
C3816700,HGNC:47889
C3816701,HGNC:47890
C3816702,HGNC:47891
C3816703,HGNC:47893
C3816704,HGNC:47894
C3816705,HGNC:47895
C3816706,HGNC:47896
C3816707,HGNC:47897
C3816708,HGNC:47898
C3816709,HGNC:47899
C3816710,HGNC:47901
C3816711,HGNC:47902
C3816712,HGNC:47903
C3816713,HGNC:47904
C3816714,HGNC:47905
C3816715,HGNC:47906
C3816716,HGNC:47907
C3816717,HGNC:47908
C3816718,HGNC:47909
C3816719,HGNC:47910
C3816720,HGNC:47911
C3816721,HGNC:47912
C3816722,HGNC:47913
C3816750,HGNC:33718
C3816751,HGNC:50277
C3816752,HGNC:44370
C3816753,HGNC:49790
C3816754,HGNC:49887
C3816755,HGNC:49888
C3816756,HGNC:48365
C3816758,HGNC:49776
C3816759,HGNC:49777
C3816760,HGNC:48498
C3816761,HGNC:49761
C3816762,HGNC:48719
C3816764,HGNC:49783
C3816765,HGNC:50318
C3816766,HGNC:50313
C3816767,HGNC:50314
C3816769,HGNC:48980
C3816770,HGNC:49760
C3816771,HGNC:40162
C3816773,HGNC:48652
C3816774,HGNC:48653
C3816775,HGNC:48654
C3816776,HGNC:48656
C3816777,HGNC:48657
C3816778,HGNC:44130
C3816779,HGNC:49883
C3816780,HGNC:49102
C3816781,HGNC:48874
C3816782,HGNC:49856
C3816783,HGNC:48352
C3816785,HGNC:48723
C3816786,HGNC:49594
C3816787,HGNC:48659
C3816788,HGNC:47294
C3816789,HGNC:47302
C3816790,HGNC:47340
C3816791,HGNC:47938
C3816792,HGNC:47946
C3816795,HGNC:47394
C3816796,HGNC:48043
C3816797,HGNC:49402
C3816798,HGNC:50346
C3816799,HGNC:48692
C3816800,HGNC:49281
C3816801,HGNC:49179
C3816802,HGNC:48089
C3816803,HGNC:48181
C3816805,HGNC:42713
C3816807,HGNC:42763
C3816808,HGNC:48572
C3816809,HGNC:48849
C3816810,HGNC:50299
C3816811,HGNC:49979
C3816812,HGNC:44361
C3816814,HGNC:48826
C3816815,HGNC:48988
C3816816,HGNC:49943
C3816817,HGNC:43501
C3816818,HGNC:19436
C3816819,HGNC:50211
C3816820,HGNC:50120
C3816821,HGNC:50107
C3816822,HGNC:50059
C3816823,HGNC:50167
C3816824,HGNC:50196
C3816825,HGNC:49230
C3816826,HGNC:40374
C3816827,HGNC:48954
C3816828,HGNC:40278
C3816829,HGNC:48670
C3816830,HGNC:42813
C3816831,HGNC:48869
C3816832,HGNC:44426
C3816833,HGNC:48739
C3816834,HGNC:48740
C3816835,HGNC:48741
C3816836,HGNC:48742
C3816837,HGNC:48743
C3816838,HGNC:44173
C3816839,HGNC:48348
C3816840,HGNC:38086
C3816841,HGNC:49918
C3816842,HGNC:49917
C3816843,HGNC:49892
C3816844,HGNC:48917
C3816845,HGNC:49876
C3816846,HGNC:49496
C3816850,HGNC:49098
C3816851,HGNC:49910
C3816852,HGNC:49113
C3816853,HGNC:28425
C3816854,HGNC:25868
C3816855,HGNC:43690
C3816856,HGNC:49152
C3816857,HGNC:49155
C3816858,HGNC:49154
C3816859,HGNC:49156
C3816860,HGNC:49157
C3816861,HGNC:49158
C3816862,HGNC:49159
C3816863,HGNC:49160
C3816864,HGNC:49161
C3816865,HGNC:49162
C3816866,HGNC:49163
C3816868,HGNC:47549
C3816869,HGNC:47550
C3816870,HGNC:47551
C3816871,HGNC:47552
C3816872,HGNC:47553
C3816873,HGNC:47554
C3816874,HGNC:47555
C3816875,HGNC:47556
C3816877,HGNC:47558
C3816878,HGNC:47559
C3816879,HGNC:47560
C3816880,HGNC:47561
C3816881,HGNC:47562
C3816882,HGNC:47563
C3816883,HGNC:47564
C3816884,HGNC:47565
C3816885,HGNC:47566
C3816886,HGNC:47567
C3816887,HGNC:47568
C3816888,HGNC:47569
C3816889,HGNC:47571
C3816890,HGNC:47572
C3816891,HGNC:47573
C3816892,HGNC:47574
C3816893,HGNC:47575
C3816894,HGNC:47576
C3816895,HGNC:47577
C3816896,HGNC:47579
C3816897,HGNC:47580
C3816898,HGNC:49286
C3816899,HGNC:49924
C3816900,HGNC:49448
C3816901,HGNC:49382
C3816902,HGNC:49627
C3816903,HGNC:49789
C3816904,HGNC:50332
C3816905,HGNC:49669
C3816906,HGNC:48632
C3816907,HGNC:48336
C3816908,HGNC:50293
C3816909,HGNC:27986
C3816910,HGNC:48840
C3816911,HGNC:47914
C3816912,HGNC:47915
C3816913,HGNC:47916
C3816914,HGNC:47917
C3816915,HGNC:47918
C3816916,HGNC:47919
C3816917,HGNC:47920
C3816918,HGNC:47921
C3816919,HGNC:47922
C3816920,HGNC:47923
C3816921,HGNC:47924
C3816924,HGNC:47927
C3816925,HGNC:47928
C3816926,HGNC:47929
C3816927,HGNC:47930
C3816928,HGNC:47931
C3816929,HGNC:47932
C3816930,HGNC:47933
C3816931,HGNC:47934
C3816932,HGNC:47935
C3816933,HGNC:47936
C3816934,HGNC:47937
C3816935,HGNC:47939
C3816936,HGNC:47940
C3816937,HGNC:47941
C3816938,HGNC:47942
C3816939,HGNC:47943
C3816941,HGNC:47945
C3816942,HGNC:47947
C3816943,HGNC:47948
C3816944,HGNC:47949
C3816945,HGNC:47950
C3816946,HGNC:47951
C3816947,HGNC:47952
C3816948,HGNC:47953
C3816949,HGNC:47954
C3816950,HGNC:47955
C3816951,HGNC:47956
C3816952,HGNC:47957
C3816953,HGNC:47958
C3816954,HGNC:47959
C3816955,HGNC:47960
C3816956,HGNC:47961
C3853777,HGNC:17261
C3887717,HGNC:25099
C3887997,HGNC:13716
C3889167,HGNC:50442
C3889168,HGNC:51209
C3889169,HGNC:51424
C3889170,HGNC:50793
C3889171,HGNC:51421
C3889172,HGNC:50386
C3889173,HGNC:50629
C3889174,HGNC:50628
C3889175,HGNC:51142
C3889176,HGNC:42447
C3889178,HGNC:33604
C3889179,HGNC:51221
C3889180,HGNC:51246
C3889181,HGNC:51245
C3889182,HGNC:51247
C3889183,HGNC:32709
C3889184,HGNC:51369
C3889185,HGNC:50506
C3889186,HGNC:51219
C3889187,HGNC:19956
C3889188,HGNC:51595
C3889189,HGNC:51174
C3889190,HGNC:50361
C3889191,HGNC:50360
C3889192,HGNC:51129
C3889193,HGNC:50643
C3889194,HGNC:51516
C3889196,HGNC:51518
C3889198,HGNC:51515
C3889199,HGNC:51514
C3889200,HGNC:51513
C3889201,HGNC:51512
C3889204,HGNC:49903
C3889205,HGNC:51484
C3889206,HGNC:26788
C3889207,HGNC:26229
C3889208,HGNC:50779
C3889209,HGNC:50451
C3889212,HGNC:51381
C3889214,HGNC:51257
C3889215,HGNC:28126
C3889216,HGNC:51108
C3889218,HGNC:51308
C3889219,HGNC:50649
C3889220,HGNC:50648
C3889221,HGNC:40249
C3889222,HGNC:50647
C3889223,HGNC:50847
C3889224,HGNC:50516
C3889225,HGNC:20012
C3889226,HGNC:51365
C3889227,HGNC:27093
C3889228,HGNC:50663
C3889229,HGNC:40241
C3889230,HGNC:50658
C3889231,HGNC:50650
C3889232,HGNC:50377
C3889233,HGNC:50376
C3889234,HGNC:50375
C3889236,HGNC:50371
C3889237,HGNC:50363
C3889238,HGNC:50479
C3889239,HGNC:51332
C3889240,HGNC:51331
C3889241,HGNC:15548
C3889242,HGNC:51524
C3889243,HGNC:51523
C3889480,HGNC:51508
C3889481,HGNC:51507
C3889482,HGNC:51341
C3889483,HGNC:51407
C3889484,HGNC:51406
C3889485,HGNC:51405
C3889486,HGNC:50421
C3889487,HGNC:50420
C3889488,HGNC:50417
C3889489,HGNC:50416
C3889490,HGNC:50415
C3889491,HGNC:50414
C3889492,HGNC:50413
C3889493,HGNC:50412
C3889494,HGNC:50411
C3889495,HGNC:50410
C3889496,HGNC:50409
C3889497,HGNC:51404
C3889498,HGNC:51403
C3889499,HGNC:51402
C3889500,HGNC:51401
C3889501,HGNC:51400
C3889502,HGNC:51399
C3889503,HGNC:51398
C3889504,HGNC:51397
C3889505,HGNC:51396
C3889506,HGNC:51395
C3889507,HGNC:50406
C3889508,HGNC:50405
C3889509,HGNC:50404
C3889510,HGNC:50403
C3889511,HGNC:50402
C3889512,HGNC:50401
C3889513,HGNC:50400
C3889514,HGNC:50399
C3889515,HGNC:50398
C3889516,HGNC:50397
C3889517,HGNC:50396
C3889518,HGNC:50395
C3889519,HGNC:50394
C3889520,HGNC:50393
C3889521,HGNC:50392
C3889522,HGNC:50391
C3889523,HGNC:50390
C3889524,HGNC:50389
C3889525,HGNC:50679
C3889526,HGNC:25175
C3889527,HGNC:48331
C3889528,HGNC:50602
C3889529,HGNC:50504
C3889530,HGNC:51387
C3889531,HGNC:51466
C3889532,HGNC:51465
C3889533,HGNC:51463
C3889534,HGNC:51462
C3889535,HGNC:51461
C3889536,HGNC:51464
C3889537,HGNC:51460
C3889538,HGNC:51418
C3889539,HGNC:51459
C3889540,HGNC:51458
C3889541,HGNC:51456
C3889542,HGNC:51455
C3889543,HGNC:51454
C3889544,HGNC:51453
C3889546,HGNC:51452
C3889547,HGNC:51451
C3889548,HGNC:51450
C3889549,HGNC:51449
C3889550,HGNC:51606
C3889551,HGNC:51605
C3889552,HGNC:50808
C3889553,HGNC:50807
C3889554,HGNC:50806
C3889555,HGNC:50805
C3889556,HGNC:50803
C3889557,HGNC:50802
C3889558,HGNC:50801
C3889559,HGNC:51311
C3889560,HGNC:51115
C3889561,HGNC:51116
C3889562,HGNC:27082
C3889563,HGNC:50706
C3889564,HGNC:51350
C3889746,HGNC:51534
C3889748,HGNC:50600
C3889749,HGNC:51598
C3889750,HGNC:49847
C3889751,HGNC:50827
C3889752,HGNC:51208
C3889753,HGNC:39963
C3889754,HGNC:51198
C3889755,HGNC:40537
C3889756,HGNC:31043
C3889757,HGNC:27844
C3889758,HGNC:51205
C3889759,HGNC:51125
C3889760,HGNC:50370
C3889761,HGNC:51229
C3889763,HGNC:51589
C3889764,HGNC:51531
C3889765,HGNC:51596
C3889768,HGNC:51110
C3889769,HGNC:40518
C3889770,HGNC:50378
C3889771,HGNC:20957
C3889772,HGNC:50601
C3889773,HGNC:50385
C3889774,HGNC:51242
C3889775,HGNC:50388
C3889776,HGNC:51394
C3889777,HGNC:50544
C3889778,HGNC:50687
C3889779,HGNC:51349
C3889780,HGNC:50449
C3889781,HGNC:50638
C3889782,HGNC:51223
C3889783,HGNC:50467
C3889784,HGNC:50496
C3889785,HGNC:50782
C3889787,HGNC:50592
C3889788,HGNC:41152
C3889789,HGNC:50781
C3889790,HGNC:50780
C3889791,HGNC:42173
C3889792,HGNC:42172
C3889793,HGNC:42171
C3889794,HGNC:40171
C3889795,HGNC:40170
C3889796,HGNC:51429
C3889797,HGNC:39560
C3889798,HGNC:50694
C3889799,HGNC:51504
C3889800,HGNC:2624
C3889801,HGNC:50463
C3889802,HGNC:51336
C3889803,HGNC:51263
C3889804,HGNC:51262
C3889805,HGNC:51261
C3889806,HGNC:51260
C3889807,HGNC:40882
C3889808,HGNC:51232
C3889809,HGNC:27523
C3889810,HGNC:51574
C3889811,HGNC:51572
C3889812,HGNC:51573
C3889813,HGNC:51570
C3889814,HGNC:51571
C3889815,HGNC:2070
C3889816,HGNC:51259
C3889817,HGNC:51352
C3889818,HGNC:51180
C3890047,HGNC:35071
C3890048,HGNC:34842
C3890049,HGNC:34616
C3890050,HGNC:34905
C3890051,HGNC:33249
C3890052,HGNC:34782
C3890053,HGNC:34558
C3890054,HGNC:33250
C3890055,HGNC:34993
C3890056,HGNC:34663
C3890057,HGNC:35007
C3890058,HGNC:34974
C3890059,HGNC:34724
C3890060,HGNC:34581
C3890061,HGNC:34835
C3890062,HGNC:34816
C3890063,HGNC:34882
C3890064,HGNC:34863
C3890065,HGNC:34913
C3890066,HGNC:34599
C3890067,HGNC:34655
C3890068,HGNC:34818
C3890069,HGNC:34574
C3890071,HGNC:34876
C3890072,HGNC:34753
C3890073,HGNC:34733
C3890074,HGNC:34674
C3890075,HGNC:34607
C3890076,HGNC:35006
C3890077,HGNC:34766
C3890078,HGNC:34685
C3890079,HGNC:34977
C3890080,HGNC:34910
C3890081,HGNC:34849
C3890082,HGNC:34754
C3890083,HGNC:34544
C3890084,HGNC:35050
C3890085,HGNC:51280
C3890086,HGNC:51279
C3890087,HGNC:51278
C3890088,HGNC:51277
C3890089,HGNC:51569
C3890090,HGNC:51568
C3890091,HGNC:51567
C3890092,HGNC:51339
C3890093,HGNC:51338
C3890094,HGNC:51337
C3890095,HGNC:51344
C3890096,HGNC:50573
C3890097,HGNC:50465
C3890098,HGNC:51579
C3890099,HGNC:51578
C3890100,HGNC:51577
C3890101,HGNC:51576
C3890102,HGNC:51411
C3890103,HGNC:51410
C3890104,HGNC:40508
C3890105,HGNC:50885
C3890106,HGNC:50884
C3890107,HGNC:50882
C3890108,HGNC:50891
C3890109,HGNC:50890
C3890110,HGNC:50893
C3890111,HGNC:50889
C3890112,HGNC:50888
C3890113,HGNC:50887
C3890114,HGNC:50879
C3890115,HGNC:50878
C3890116,HGNC:50877
C3890117,HGNC:50876
C3890118,HGNC:50875
C3890119,HGNC:50874
C3890120,HGNC:50873
C3890121,HGNC:41481
C3890122,HGNC:51249
C3890123,HGNC:20438
C3890124,HGNC:50775
C3890125,HGNC:51351
C3890126,HGNC:33720
C3890128,HGNC:41113
C3890129,HGNC:51431
C3890130,HGNC:44659
C3890131,HGNC:29366
C3890132,HGNC:51226
C3890133,HGNC:50855
C3890134,HGNC:50854
C3890135,HGNC:50853
C3890136,HGNC:50852
C3890137,HGNC:50851
C3890138,HGNC:50850
C3890139,HGNC:51340
C3890140,HGNC:50865
C3890143,HGNC:1290
C3890145,HGNC:51422
C3890146,HGNC:49784
C3890147,HGNC:51238
C3890150,HGNC:51258
C3890234,HGNC:35075
C3890235,HGNC:34632
C3890236,HGNC:35052
C3890237,HGNC:38578
C3890238,HGNC:38576
C3890239,HGNC:34759
C3890240,HGNC:34704
C3890241,HGNC:34662
C3890242,HGNC:34936
C3890243,HGNC:34791
C3890244,HGNC:34893
C3890245,HGNC:34931
C3890246,HGNC:33245
C3890247,HGNC:34541
C3890248,HGNC:34941
C3890249,HGNC:34973
C3890250,HGNC:34740
C3890251,HGNC:34542
C3890252,HGNC:34543
